,tweet_text,date,hashtags,link
744,Find here the @MoICT_Ug justification on the UGX14bn supplementary request on #COVID19UG fight! What’s your say? @smagara4 @MugoberaRonald @rama_or @JuliusMukunda #STAYSAFEUG,2020-04-03 14:13:03+00:00,#COVID19UG #STAYSAFEUG,https://twitter.com/CSBAGUGANDA/status/1246078261429403651
745,These seven youths just walked from Kampala to Kabale (over 400km) after the president's directive banning private and public transport. Their destination is Kisoro #NTVNews #COVID19UG Watch here Right https://zionly.io/5CyDPc3,2020-04-03 13:57:49+00:00,#NTVNews #COVID19UG,https://twitter.com/tumwesigyejosef/status/1246074431178338304
746,"Pastor, 6 others forced into isolation after South Sudan trip Details, https://www.secondopinion.co.ug/pastor-6-others-forced-into-isolation-after-south-sudan-trip/ Cc @PoliceUg @UPDFspokespersn @MinofHealthUG @UgandaMediaCent #COVID19UG",2020-04-03 13:51:23+00:00,#COVID19UG,https://twitter.com/TheSecondOpini1/status/1246072810365022213
747, the ministry of ICT should tell us. #COVID19UG,2020-04-03 13:20:55+00:00,#COVID19UG,https://twitter.com/jshmugisha/status/1246065144876150785
748,I think they are for government officials #COVID19UG,2020-04-03 13:15:26+00:00,#COVID19UG,https://twitter.com/jshmugisha/status/1246063764060934144
749,"Of the Ugx 304bn, @KCCAUG is to get Ugx 30bn as broken down below. An item like water and sanitation which is one of the essential items, should be allocated more funds compared to coordination and preparedness. @CSBAGUGANDA @mofpedU @Parliament_Ug #COVID19UG ",2020-04-03 13:04:28+00:00,#COVID19UG,https://twitter.com/jshmugisha/status/1246061004762513409
750,"Exactly, let's hope @Parliament_Ug will look into this before approving the budget. #COVID19UG",2020-04-03 12:49:15+00:00,#COVID19UG,https://twitter.com/jshmugisha/status/1246057174704553990
751,Well done UPDF! @UPDFspokespersn #COVID19UG ,2020-04-03 12:45:46+00:00,#COVID19UG,https://twitter.com/noelaUg1/status/1246056295431618561
752,What's your take on the Ugx 3bn requested by @mofpedU for the ICT ministry to be used for billboards with messages about #COVID19UG? @CSBAGUGANDA @JuliusMukunda @namagembeck @rubapatrick @smagara4 @tumutungire @UgWils @Parliament_Ug,2020-04-03 12:42:26+00:00,#COVID19UG,https://twitter.com/jshmugisha/status/1246055458953101313
753,𝗖𝗟𝗔𝗥𝗜𝗙𝗜𝗖𝗔𝗧𝗜𝗢𝗡 𝗢𝗡 𝗖𝗢𝗠𝗠𝗨𝗡𝗜𝗖𝗔𝗧𝗜𝗢𝗡 𝗔𝗖𝗧𝗜𝗩𝗜𝗧𝗜𝗘𝗦 & 𝗕𝗨𝗗𝗚𝗘𝗧 𝗙𝗢𝗥 𝗖𝗢𝗩𝗜𝗗-𝟭𝟵 @JudithNabakoob1 @OgwangOgwang @MoICT_Ug @UgandaMediaCent @newvisionwire @OfwonoOpondo @GCICUganda @GovUganda #COVID19UG ,2020-04-03 12:41:31+00:00,#COVID19UG,https://twitter.com/akmartos1/status/1246055226479710209
754,Below are some of the major things you need to know about Ugx 304bn supplementary budget request. @CSBAGUGANDA @mofpedU @JuliusMukunda #COVID19UG ,2020-04-03 12:40:01+00:00,#COVID19UG,https://twitter.com/jshmugisha/status/1246054848002473984
755,CSBAG Work on COVID-19 Response – Civil Society Advocacy Budget Group #COVID19UG #STAYSAFEUG https://csbag.org/?page_id=13483,2020-04-03 12:38:39+00:00,#COVID19UG #STAYSAFEUG,https://twitter.com/CSBAGUGANDA/status/1246054507190136833
756,Another important question is the time period the requested budget will cover. Is it for the remaining quarter FY2019/20 or even beyond? Such questions need to be clarified by @mofpedU to the public going forward. @CSBAGUGANDA @Parliament_Ug #COVID19UG,2020-04-03 12:36:58+00:00,#COVID19UG,https://twitter.com/jshmugisha/status/1246054082437054464
757,"As much as this money is needed, CSOs call for transparency and accountability. Cognizant of the urgent need to respond to the #COVID19UG crisis, it is equally important that all the concerned MDAs should make proper accountability of the funds. @CSBAGUGANDA @JuliusMukunda",2020-04-03 12:36:57+00:00,#COVID19UG,https://twitter.com/jshmugisha/status/1246054079446560769
758,"UGX 304bn was presented to @Parliament_Ug as supplementary budget request by @mofpedU on 31st March,2020 mainly to avert the #COVID19UG effects. @CSBAGUGANDA @UgWils @tumutungire @RitaStyles20",2020-04-03 12:36:55+00:00,#COVID19UG,https://twitter.com/jshmugisha/status/1246054068457549829
759,"As the struggle to fight #COVID19UG continues, we'd like to thank all those at the forefront of this struggle led by H. E @KagutaMuseveni. However, business must continue as guided here https://bit.ly/3bONi0e. @JaneRuth_Aceng @kkalyegira @jackopondo @UgandaMediaCent",2020-04-03 12:28:06+00:00,#COVID19UG,https://twitter.com/CmaUganda/status/1246051851503624195
760,See how the Uganda Police officer who ordered for these arrests is frustrating Uganda's fight against #COVID19UG @AKasingye @PoliceUg @KagutaMuseveni,2020-04-03 12:15:06+00:00,#COVID19UG,https://twitter.com/jkwasikye/status/1246048578033901568
761,The ICT ministry is requesting for a supplementary budget amounting to over Ugx 14.7bn as broken down below. Do you think some of the items should be given funds? @CSBAGUGANDA @JuliusMukunda @mofpedU @Parliament_Ug #COVID19UG ,2020-04-03 12:01:36+00:00,#COVID19UG,https://twitter.com/jshmugisha/status/1246045183474634752
762,"@SolomonSerwanjj thank you for standing up for you. That was brave! I hope that @OgwangOgwang, @JudithNabakoob1 will listen to the inner voice. @nbstv #COVID19UG @MoICT_Ug",2020-04-03 11:55:21+00:00,#COVID19UG,https://twitter.com/MrKabugo/status/1246043609679507458
763,SSENTONGO ABDULNOOR KYAMUNDU: Museveni strategy against Covid19 should integrate elected and opposition leaders - http://tinyurl.com/va3rhjj ##Covid19 #covid19UG #museveni #oppositionleaders #News,2020-04-03 10:53:26+00:00,#Covid19 #covid19UG #museveni #oppositionleaders #News,https://twitter.com/watchdogug/status/1246028025789120512
764,"Colleagues, read the letter closely ! —I cite much indiscipline in some parts of the content. Let’s avoid politicking in matters like #COVID19UG",2020-04-03 10:50:20+00:00,#COVID19UG,https://twitter.com/RSKmoses/status/1246027245992529924
765,"My President, you have managed #COVID19UG better than any other leaders.",2020-04-03 10:39:18+00:00,#COVID19UG,https://twitter.com/RSKmoses/status/1246024471665926145
766,7 PECULIAR FACTS YOU NEED TO KNOW ABOUT UGX 304B SUPPLEMENTARY REQUEST TO MITIGATE #COVID19UG EFFECTS. @Parliament_Ug @mofpedU @JuliusMukunda @RebeccaKadagaUG @GovUganda @MatiaK5,2020-04-03 10:33:33+00:00,#COVID19UG,https://twitter.com/CSBAGUGANDA/status/1246023022693269509
767,#DesignAlbum2020 #Washyourhands #STAYSAFEUG #StayHomeSaveLives #trustGod #MoneyHeist4 #COVID19UG #COVID19,2020-04-03 10:30:52+00:00,#DesignAlbum2020 #Washyourhands #Washyourhands #STAYSAFEUG #StayHomeSaveLives #trustGod #MoneyHeist4 #COVID19UG #COVID19,https://twitter.com/amodeaso/status/1246022348303630336
768,"As Head of State the President is accountable to the citizens, majority of whom voted him into power to serve thm.HE @KagutaMuseveni has stood strong in the fight against #COVID19UG. He will today address the Nation on #COVID19. The strongest weapon is sensitization of our people",2020-04-03 10:25:45+00:00,#COVID19UG #COVID19,https://twitter.com/AsantejnrRuhima/status/1246021059981213696
769,It's important to maintain connections with your loved ones that you might not be able to visit right now. Try video chatting or calling them often during this time if you can’t see them in person. #itelSaysStaySafe #COVID19UG ,2020-04-03 10:25:00+00:00,#itelSaysStaySafe #COVID19UG,https://twitter.com/itelMobileUG/status/1246020870897692673
770,Am afraid the probability is 0. #COVID19UG gat everyone quarantined ,2020-04-03 10:21:33+00:00,#COVID19UG,https://twitter.com/EdwinMuyunga/status/1246020003960414208
771,Social distancing zero. @PoliceUg how is this going to help fight #COVID19UG? @MinofHealthUG,2020-04-03 10:17:46+00:00,#COVID19UG,https://twitter.com/kakatshozi_/status/1246019049810726912
772,"Am certain if we took a #COVID19UG patient to him, he would flee for his life. ",2020-04-03 10:06:03+00:00,#COVID19UG,https://twitter.com/kisobokaRaymond/status/1246016104725721089
773,#COVID19UG ,2020-04-03 09:58:38+00:00,#COVID19UG,https://twitter.com/agathacheye/status/1246014237014712320
774,#KabuletaSpeaks #COVID19UG #StopBrutallity,2020-04-03 09:57:35+00:00,#KabuletaSpeaks #COVID19UG #StopBrutallity,https://twitter.com/agathacheye/status/1246013970512859137
775,Thank You #COVID19UG ,2020-04-03 09:42:13+00:00,#COVID19UG,https://twitter.com/IvanPinno/status/1246010106325676033
776,"Channeling the budget for non-essential items like welfare & entertainment, donations, traveling and workshops to essentials like health in this remaining quarter of FY 2019/20 alone, can free up to Shs 321,900,000,000, money needed to mitigate #COVID19UG effects. ",2020-04-03 09:29:07+00:00,#COVID19UG,https://twitter.com/KweetaUganda/status/1246006807522357248
777,"This sunday is Palm Sunday... the palm leaves collected on Palm Sunday are used to make ashes on Ash Wednesday the next year... what will happen next year, considering we are not going to church physically this sunday? #COVID19UG #COVID19Pandemic",2020-04-03 09:26:43+00:00,#COVID19UG #COVID19Pandemic,https://twitter.com/MissMuhindo/status/1246006202686935041
778,#COVID19UG Fact of the day: Following good respiratory hygiene protects you and the people around you from viruses such as #Covid19. You’re advised to cover your mouth and nose with tissue or your bent elbow when you cough or sneeze to protect yourself &amp; others from #COVID19UG. ,2020-04-03 09:24:11+00:00,#COVID19UG #Covid19 #COVID19UG,https://twitter.com/DLightUganda/status/1246005568533344256
779,@FrankMatsaert CEO @TradeMarkEastA will be live @Smart24TvUganda and Facebook account at 4Pm today as he projects the state of business during and after Coronavirus. #SmartBusiness #COVID19UG #BusinessContinuity,2020-04-03 09:14:06+00:00,#SmartBusiness #COVID19UG #BusinessContinuity,https://twitter.com/jackiearinda/status/1246003028488052741
780,"#COVID19UG lockdown/curfew safety tips. My fellow Essential Service Providers,I expect you to think that not all LDUs/UPDF/Taskforce members know u. Carry clearance with u because being compliant is a mature character. On the Front line. @UCC_Official @MinofHealthUG @912CroozeFM",2020-04-03 08:36:19+00:00,#COVID19UG,https://twitter.com/AaronAinomugis3/status/1245993520709713920
781,Here is a must read about the ongoing Security enforcement mechanisms in regard to #COVID19UG ,2020-04-03 08:29:38+00:00,#COVID19UG,https://twitter.com/RSKmoses/status/1245991837011251202
782,What's the proggie tonight? #QuranTing Where is it going down? @partydontstopUG What's the deal yo!!! #COVID19UG #StayHome,2020-04-03 08:11:52+00:00,#QuranTing #COVID19UG #StayHome #StayHome,https://twitter.com/partydontstopUG/status/1245987368680804354
783,"Here in Uganda we have perfect access to information about #COVID19UG—Sorry for our brothers and sisters, we condemn such acts of backwardness.",2020-04-03 07:58:21+00:00,#COVID19UG,https://twitter.com/RSKmoses/status/1245983968404570112
784,A Question and Answer session with our ED @JuliusMukunda on the economic impacts of #COVID19UG to Uganda's economy. @mofpedU @BOU_Official @MatiaK5 @GovUganda @UgandaMediaCent @GCICUganda @DGFUganda17 @OxfaminUganda #StaySafeStayHome,2020-04-03 07:53:00+00:00,#COVID19UG #StaySafeStayHome,https://twitter.com/CSBAGUGANDA/status/1245982620481134592
785,#COVID19UG OUTBREAK : HOW TO SAFEGUARD UGANDA'S ECONOMY FROM SHOCKS. @JuliusMukunda @mofpedU @MatiaK5 @Parliament_Ug @RebeccaKadagaUG @UgandaMediaCent @BOU_Official @smagara4 @MugoberaRonald @rama_or @namagembeck #StaySafeStayHome,2020-04-03 07:45:12+00:00,#COVID19UG #StaySafeStayHome,https://twitter.com/CSBAGUGANDA/status/1245980658675171329
786,#COVID19: UCC Gives Temporary Permission to Public ‘Bizindalo’ #ChimpReportsNews #Uganda #Covid19UG #UgandaNews #Featured @UCC_Official @UCC_ED #Publicity @MoICT_Ug #StayHome #SocialDistancing #StayHomeSaveLives #StaySafe #FridayThoughts #FridaySaturday,2020-04-03 07:10:00+00:00,#COVID19 #ChimpReportsNews #Uganda #Covid19UG #UgandaNews #Featured #Publicity #StayHome #StayHome #SocialDistancing #StayHomeSaveLives #StaySafe #FridayThoughts #FridaySaturday,https://twitter.com/ChimpReports/status/1245971799445327872
787,Good preparation...Let's pray we never have to fully utilize them. #StaySafeStayHome #COVID19UG ,2020-04-03 07:07:16+00:00,#StaySafeStayHome #COVID19UG,https://twitter.com/NkumbaUni/status/1245971112506413059
788,The amount of airtime that #COVID19UG has on all media channels is unprecedented!! The content that these experts will produce I can only imagine....reminds of the famous tourism campaign ;-). I think from a media campaign...I would say...you are way behind schedule...,2020-04-03 07:00:43+00:00,#COVID19UG,https://twitter.com/niyimic/status/1245969462697897984
789,Listen to @SamuelLJackson He's right. #COVID19UG @skaheru - we need a Ugandan version of this,2020-04-03 07:00:04+00:00,#COVID19UG,https://twitter.com/MichaelDDavisJr/status/1245969297144455172
790,The natural response to this #COVID19UG in Uganda is simply incredible. The masses are in sync... We have seen efforts of @bebecool @HEBobiwine @Cocacolauganda @PrudentialUG and @aptmediaug investing their resources to produce content...,2020-04-03 06:58:08+00:00,#COVID19UG,https://twitter.com/niyimic/status/1245968812278718472
791,Yesterday I watched the Minister of ICT struggle to justify why the Ministry requires #4bn supplementary budget in the #COVID19UG fight. Two things caught my attention... Social Media &amp; Billboards Just wondering what else do we need to add...what has not been said...,2020-04-03 06:54:30+00:00,#4bn #COVID19UG,https://twitter.com/niyimic/status/1245967898994266114
792,@MatiaK5 Here is our proposals and considerations in regards to the supplementary budget. We hope they can guide in the Economic policy response to CIVID-19 i uploaded it and shared the link https://csbag.org/wp-content/uploads/2020/04/CSBAG-STATEMENT-ON-COVID-19-SUPPLEMENTARY-BUDGET-REQUEST.pdf #COVID19UG @JuliusMukunda @UgWils @namagembeck,2020-04-03 06:36:28+00:00,#COVID19UG,https://twitter.com/CSBAGUGANDA/status/1245963357800353792
793,310 Ambulances Dispatched to Support Covid-19 Response Team https://ugspy.com/news/310-ambulances-dispatched-to-support-covid-19-response-team/ #COVID19 #COVID19UG,2020-04-03 06:29:47+00:00,#COVID19 #COVID19UG,https://twitter.com/UGSpyOfficial/status/1245961676836519936
794,Ugandans bash Prophet Mbonye for claiming God told him about Coronavirus - http://tinyurl.com/tagzg8t ##Covid19 #Coronavirus #covid19UG #ProphetMbonye #Ugandans #News,2020-04-03 06:26:07+00:00,#Covid19 #Coronavirus #covid19UG #ProphetMbonye #Ugandans #News,https://twitter.com/watchdogug/status/1245960753527640064
795,BETTY NAMBOOZE: Stay at home because it's the right thing to do - http://tinyurl.com/vdw7qpo #BettyNambooze #Corona #covid19UG #Stayathome #News,2020-04-03 06:16:29+00:00,#BettyNambooze #Corona #covid19UG #Stayathome #Stayathome #News,https://twitter.com/watchdogug/status/1245958330973126657
796,"Sad that a nation like Uganda can have all the arms and military equipment to violate its own people, but not medical equipment to sustain its own population. I do think as Ugandans we deserve better! #COVID19UG",2020-04-03 06:00:00+00:00,#COVID19UG,https://twitter.com/TheTrueVision/status/1245954183460601856
797,Sooooo when our citizens are arrested #SocialDistancing doesn't apply anymore? Dear @PoliceUg @cdfupdf @UgandaPrisons @UPDFspokespersn What is this? #STAYSAFEUG #COVID19UG ,2020-04-03 05:45:10+00:00,#SocialDistancing #STAYSAFEUG #COVID19UG,https://twitter.com/JenifaOchwo/status/1245950448474959872
798,"Do remember to sleep under a mosquito net in this quarantine for the anopheles are not under curfew! Also, other viruses and bacteria are very much active, dont dodge a speeding ferrari only to be hit by an old truck! #COVID19UG #ComprehensiveSafety",2020-04-03 05:42:16+00:00,#COVID19UG #ComprehensiveSafety,https://twitter.com/RugayampunziA/status/1245949721170055168
799,Kyadondo East legislator/People Power Leader/Presidential hopeful Robert Kyagulanyi Bobi Wine has defied President Museveni's directive stopping people from distributing food to the needy during the #COVID19UG lockdown. People Power is using Boda Bodas to deliver relief aid. ,2020-04-03 05:34:33+00:00,#COVID19UG,https://twitter.com/AaronAinomugis3/status/1245947779651952640
800,"We still have many #COVID19UG in the offing, given the conditions under which security officers are operating. If one #COVIDー19 asymptotic individual was parr of this group, one can be rest assured that transmission is a given.",2020-04-03 05:27:54+00:00,#COVID19UG #COVID,https://twitter.com/NansinguzaJ/status/1245946104664985600
801,"#FoodSecurity is critical for any gov't. The 2018 maize bumper harvest wouldn't rot in the gardens. That harvest w'd be feeding vulnerable people during the #COVID19UG A bumper harvest just like a #COVID19UG crisis, all enlist gov't expenditure on food. MUST we live this way? ",2020-04-03 05:20:16+00:00,#FoodSecurity #COVID19UG #COVID19UG,https://twitter.com/NansinguzaJ/status/1245944183132688388
802,"The police is not considering the fact that they are exposing these elderly people to the virus. Just like the politicians that were giving away food to people, the police should also be accused of attempted murder. #COVID19UG #curfewug",2020-04-03 04:53:39+00:00,#COVID19UG #curfewug,https://twitter.com/eyebare/status/1245937483407294466
803,Please stay home and stay safe during these hard times and do the necessary as the ministry of health says. This is the number to contact if you live in uganda. #COVID19UG #Uganda #staysafe,2020-04-02 21:17:04+00:00,#COVID19UG #Uganda #staysafe,https://twitter.com/Myhomework20/status/1245822583850840064
804,Absorption of online systems especially in the financial sector has increased to 44.7% with self learning of all the menu options & procedures. If there is something gd #COVID19UG will leave us with are Twisted minds to better our IT &amp; appreciate AI plus getting working BCPs,2020-04-02 20:24:07+00:00,#COVID19UG,https://twitter.com/EdwinMuyunga/status/1245809254742798341
805,#COVID19Pandemic #StayHomeSaveLives #STAYSAFEUG #COVID19 #COVIDー19 #COVID19UG @eddykenzoficial Playing Ssemyekozo to break the boredom. @MinofHealthUG,2020-04-02 20:10:38+00:00,#COVID19Pandemic #StayHomeSaveLives #STAYSAFEUG #COVID19 #COVID #COVID19UG,https://twitter.com/JMNkugwa/status/1245805862033203202
806,"#COVID19Pandemic #COVID19UG #STAYSAFEUG #COVID19 @MinofHealthUG Music is medicine for the soul, at this rate no worries for the lockdown. Social distancing is key as you can see in this video. #SocialDistancing #Corona Must go.",2020-04-02 19:55:50+00:00,#COVID19Pandemic #COVID19UG #STAYSAFEUG #COVID19 #SocialDistancing #Corona,https://twitter.com/JMNkugwa/status/1245802137470341120
807,The Economy is now strained because of the effects of #COVID19UG. We are not getting the taxes we expected but we have to keep the economy afloat.The World Bank &amp; IMF have opened a credit facility which we are taking up to go through this difficult time. #COVID19Pandemic,2020-04-02 19:40:21+00:00,#COVID19UG #COVID19Pandemic,https://twitter.com/MatiaK5/status/1245798242849304578
808,I will present to @Parliament_Ug a comprehensive statement on Government Economic Policy responses to cope with effects of #COVID19UG next week. I am giving stakeholders an opportunity to give me their input. #STAYSAFEUG,2020-04-02 19:25:30+00:00,#COVID19UG #STAYSAFEUG,https://twitter.com/MatiaK5/status/1245794506357780481
809,Bravo to this Honorable member of parliament who has tendered in a request to the government through the Prime Minister to at least help teachers in private schools as they are going through financial hardships. #COVID19UG @Educ_SportsUg @Parliament_Ug @JanetMuseveni,2020-04-02 19:05:27+00:00,#COVID19UG,https://twitter.com/ug_teacher/status/1245789458651283463
810,Watch @nbstv's broadcast: #NBSFrontline #COVID19UG ,2020-04-02 19:05:12+00:00,#NBSFrontline #COVID19UG,https://twitter.com/nbstv/status/1245789395740954624
811,"Uganda must listen... When you see the quarrels over Vehicle stickers...then you know, we actually haven't learnt so much about #COVID19UG! We can get here in minutes!!!! #StayHomeStaySafe @JaneRuth_Aceng @MinofHealthUG @DianaAtwine",2020-04-02 18:59:44+00:00,#COVID19UG #StayHomeStaySafe,https://twitter.com/UncleBobUganda/status/1245788018969063426
812,COVID19: UCC Gives Temporary Permission to Public ‘Bizindalo’ - #Covid19UG #UgandaNews https://chimpreports.com/covid19-ucc-gives-temporary-permission-to-public-bizindalo/,2020-04-02 18:57:29+00:00,#Covid19UG #UgandaNews,https://twitter.com/ChimpReports/status/1245787454797381632
813,In my hood people now exercise every morning and evening #ShootYourLockdown #stayhome #COVID19UG ,2020-04-02 18:51:06+00:00,#ShootYourLockdown #stayhome #stayhome #COVID19UG,https://twitter.com/Katumbabadru1/status/1245785849637322754
814,@cceduganda boss Ms Charity Ahimbisibwe has a word about the #GeneralElections as Uganda goes into total #LockDownUG. #COVID19 #COVID19UG https://www.watchdoguganda.com/,2020-04-02 18:38:50+00:00,#GeneralElections #LockDownUG #COVID19 #COVID19UG,https://twitter.com/watchdogug/status/1245782763313287171
815,"This is good news, GOD BLESS #UGAND! #COVID19UG #STAYSAFEUG #COVID19",2020-04-02 18:26:31+00:00,#UGAND #COVID19UG #STAYSAFEUG #COVID19,https://twitter.com/SvanIsmail/status/1245779661881331756
816,@cceduganda boss Ms Charity Ahimbisibwe has a word about the #GeneralElections as Uganda goes into total #LockDownUG. #COVID19 #COVID19UG ,2020-04-02 18:25:58+00:00,#GeneralElections #LockDownUG #COVID19 #COVID19UG,https://twitter.com/watchdogug/status/1245779524962471938
817,One more case confirmed in Uganda. #COVIDー19 cases in Uganda are now 45. #COVID19UG,2020-04-02 18:17:10+00:00,#COVID #COVID19UG,https://twitter.com/AaronAinomugis3/status/1245777310353162241
818,"@MinofHealthUG confirms another case as of today, totaling to 45. This won't demoralise us from the fight against the spread of #COVID19Pandemic. @DianaAtwine @JaneRuth_Aceng #COVID19UG #COVID19 #StaySafeStayHome #StayHome #STAYSAFEUG #Tonsemberera #Tonsembelela",2020-04-02 18:14:41+00:00,#COVID19Pandemic #COVID19UG #COVID19 #StaySafeStayHome #StayHome #StayHome #STAYSAFEUG #Tonsemberera #Tonsembelela,https://twitter.com/ikyomuhendo/status/1245776685900890113
819,#Uganda #COVID19 cases rise to 45 after one new confirmed case today. A total of 301 samples tested negative for #coronavirus and one tested positive #COVID19UG ,2020-04-02 18:13:43+00:00,#Uganda #COVID19 #coronavirus #COVID19UG,https://twitter.com/observerug/status/1245776442006409218
820,#Uganda #COVID19 cases rise to 45 after one new confirmed case today. A total of 301 samples tested negative for #coronavirus and one tested positive #COVID19UG ,2020-04-02 18:13:20+00:00,#Uganda #COVID19 #coronavirus #COVID19UG,https://twitter.com/observerug/status/1245776345038192643
821,Breaking News: Uganda now at 45 cases. #COVID19UG ,2020-04-02 18:03:50+00:00,#COVID19UG,https://twitter.com/AmakoAsega/status/1245773953681022976
822,"@MinofHealthUG has confirmed 1 #COVID19 positive case out of 302 samples tested today, 2nd April 2020. The total number of #COVID19UG cases in Uganda stands at 45. @UNICEFAfrica #STAYSAFEUG #coronavirus #safehands",2020-04-02 18:03:12+00:00,#COVID19 #COVID19UG #STAYSAFEUG #coronavirus #safehands #safehands,https://twitter.com/UNICEFUganda/status/1245773793450168320
823,Maintaining social distance is very crucial when it comes to mitigating the spread of #COVID19Pandemic #COVID19UG #StaySafeStayHome #StayHomeSaveLives @MinofHealthUG @SCOPEUGANDA @WHO @COVID19Tracking,2020-04-02 17:40:52+00:00,#COVID19Pandemic #COVID19UG #StaySafeStayHome #StayHomeSaveLives,https://twitter.com/daniel_twesige/status/1245768173925908480
824,Sevo@8 tomorrow. Don't miss #COVID19UG,2020-04-02 17:28:16+00:00,#COVID19UG,https://twitter.com/emmiebert/status/1245765001580871680
825,Winners & Losers #COVID19UG ,2020-04-02 17:07:38+00:00,#COVID19UG,https://twitter.com/AmakoAsega/status/1245759809254756353
826,"H.E @KagutaMuseveni to update the Nation on #COVID19UG situation tomorrow Friday 3rd April, at 8pm. Tune in to all radio and Television stations #ChimpReportsNews #StaySafeUG #SocialDistancing #StayHomeSaveLives",2020-04-02 16:53:37+00:00,#COVID19UG #ChimpReportsNews #StaySafeUG #SocialDistancing #StayHomeSaveLives,https://twitter.com/ChimpReports/status/1245756284118466560
827,Need to throw Morris a weed belated birthday after all this #COVID19UG is done ,2020-04-02 16:52:07+00:00,#COVID19UG,https://twitter.com/LucySsuubi/status/1245755906140315648
828,Bi canteen bintwala... i went jogging today and feel fresh #StaySafeStayHome #WashYourHands #COVID19UG ,2020-04-02 16:40:01+00:00,#StaySafeStayHome #WashYourHands #WashYourHands #COVID19UG,https://twitter.com/PeterKiyegga/status/1245752858915606528
829,Pray Continually. #COVID19UG #COVID19Pandemic,2020-04-02 16:35:37+00:00,#COVID19UG #COVID19Pandemic,https://twitter.com/GCharitiesOrg/status/1245751751657078784
830,"The #COVID19UG show is on for tomorrow-Friday,April 3,2020 starting at '8'pm on TV &amp; radio stations in UG.Tune in if you can!",2020-04-02 16:32:47+00:00,#COVID19UG,https://twitter.com/IkKisakye/status/1245751041825570816
831,"Thanks to everyone who took off there time and contributed to the conversation on how we can create synergies in ensuring SRHR services are available, accessible and affordable during #COVID19UG #SRHRandCOVID19 #StaySafeUG The conversations have just started.",2020-04-02 16:32:07+00:00,#COVID19UG #SRHRandCOVID19 #StaySafeUG,https://twitter.com/BakshiAsuman/status/1245750872220499969
832,"President @KagutaMuseveni will tomorrow Friday 3rd April, update the Nation on #COVID19UG situation at 8pm. Live on @978KazoFM don't miss.",2020-04-02 16:26:25+00:00,#COVID19UG,https://twitter.com/978KazoFM/status/1245749438234189825
833,"@JaneRuth_Aceng and team, remember to tune in as #COVID19UG is wiped out of this great land. ",2020-04-02 16:12:16+00:00,#COVID19UG,https://twitter.com/GeoffreyEwarwa/status/1245745875374223362
834,"President @KagutaMuseveni will tomorrow Friday 3rd April, update the Nation on the #COVID19UG situation in the country at 8pm. Tune in! #StayHomeSaveLives Time: 8pm | http://facebook.com/UBCUganda/",2020-04-02 16:10:07+00:00,#COVID19UG #StayHomeSaveLives,https://twitter.com/ubctvuganda/status/1245745336913707008
835,"President @KagutaMuseveni will tomorrow Friday 3rd April, update the Nation on #COVID19UG situation at 8pm. Tune in to all radio and Television stations #StaySafe @MinofHealthUG @JaneRuth_Aceng @GCICUganda @GovUganda @newvisionwire @OgwangOgwang @JudithNabakoob1",2020-04-02 16:09:44+00:00,#COVID19UG #StaySafe,https://twitter.com/akmartos1/status/1245745239656185856
836,The sun says it's almost time. The clock says you have 12 minutes. #COVID19UG #curfew,2020-04-02 15:48:55+00:00,#COVID19UG #curfew,https://twitter.com/kydiaoliv/status/1245739999699636224
837,Thank you @YkeeBenda @b2centug @kingsaha256 @FeffebussiMusic for the Best #COVID19UG song!! Its a great message and tune!!,2020-04-02 15:33:14+00:00,#COVID19UG,https://twitter.com/emmamutaka/status/1245736052465315842
838,#Totoquiz is a FREE app that helps children in Primary 1 to 7 to revise online in Uganda. Download app for free: https://play.google.com/store/apps/details?id=com.totoquiz.lite #StayhomeUG #NBSUpdates #StaySafeStayHome #YAKA #COVID19UG #COVID19Africa #PlenaryUg #UPDF #Kampala #Uganda #KampalaTraffic,2020-04-02 14:42:39+00:00,#Totoquiz #StayhomeUG #NBSUpdates #StaySafeStayHome #YAKA #COVID19UG #COVID19Africa #PlenaryUg #UPDF #Kampala #Uganda #KampalaTraffic,https://twitter.com/totoquizapp/status/1245723322542931971
839,The gvt will provide support to all the people in Uganda but that program must start from some where that’s why we started with Kampala where there’s high concentration of vulnerable people @RuhakanaR #PlenaryUg #COVID19UG #StayHomeSaveLives,2020-04-02 14:26:43+00:00,#PlenaryUg #COVID19UG #StayHomeSaveLives,https://twitter.com/AsantejnrRuhima/status/1245719314201747456
840,More people are still outside Uganda and cant cross over. Its unfortunate that the little kids tested positive for #COVID19UG and we pray to God to look at the little souls of these children and heal them. Hon. Florence Nakiwala Kiyingi. #UBCnews,2020-04-02 14:26:20+00:00,#COVID19UG #UBCnews,https://twitter.com/ubctvuganda/status/1245719217623699456
841,May those officials thinking of using #COVID19UG funds have everlasting constipation.,2020-04-02 14:21:35+00:00,#COVID19UG,https://twitter.com/jshmugisha/status/1245718021529833479
842,"STUDY ONLINE 4 FREE: @mtnug lists websites with free access for school going kids as #COVID19UG bites Details, https://www.secondopinion.co.ug/study-online-4-free-mtn-uganda-lists-websites-with-free-access-for-school-going-kids-as-covid-19-bites/ Cc @Educ_SportsUg @MoICT_Ug @UgandaMediaCent @GCICUganda #COVIDー19 #COVID19",2020-04-02 14:21:29+00:00,#COVID19UG #COVID #COVID19,https://twitter.com/TheSecondOpini1/status/1245717998125682688
